lat,lon,timezone,state,finalCategory,displayValue,hourlyCategories,weather
31,-88.75,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-88.5,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-88.25,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-88,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-87.75,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-87.5,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-87.25,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-87,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-86.75,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-86.5,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-86.25,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-86,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-85.75,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-85.5,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-85.25,America/Chicago,FL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-85,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / definitely · thunderstorms · none · none / definitely · thunderstorms · none · none
31,-84.75,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / definitely · thunderstorms · none · none / definitely · thunderstorms · none · none
31,-84.5,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-84.25,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-84,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-83.75,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-83.5,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31,-83.25,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-83,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-82.75,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / likely · thunderstorms · none · none
31,-82.5,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-82.25,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / likely · thunderstorms · none · none
31,-82,America/New_York,GA,0,0,0|0|0|0,likely · thunderstorms · none · none / likely · thunderstorms · none · none
31,-81.75,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none
31,-81.5,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-91.5,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
31.25,-91.25,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
31.25,-91,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
31.25,-90.75,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
31.25,-90.5,America/Chicago,MS,0,0,0|0|0|0,
31.25,-90.25,America/Chicago,MS,0,0,0|0|0|0,
31.25,-90,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-89.75,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-89.5,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-89.25,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-89,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-88.75,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-88.5,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-88.25,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-88,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-87.75,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-87.5,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-87.25,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-87,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-86.75,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-86.5,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-86.25,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-86,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-85.75,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-85.5,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-85.25,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-85,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-84.75,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-84.5,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-84.25,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-84,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-83.75,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-83.5,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-83.25,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.25,-83,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-82.75,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-82.5,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-82.25,America/New_York,GA,0,0,0|0|0|0,likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-82,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-81.75,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none
31.25,-81.5,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-91.5,America/Chicago,MS,0,0,0|0|0|0,
31.5,-91.25,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
31.5,-91,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
31.5,-90.75,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
31.5,-90.5,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
31.5,-90.25,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-90,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-89.75,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none
31.5,-89.5,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none
31.5,-89.25,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-89,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-88.75,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-88.5,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-88.25,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-88,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-87.75,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-87.5,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-87.25,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-87,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-86.75,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-86.5,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-86.25,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-86,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-85.75,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-85.5,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-85.25,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-85,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-84.75,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-84.5,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.5,-84.25,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.5,-84,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.5,-83.75,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.5,-83.5,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.5,-83.25,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-83,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-82.75,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none
31.5,-82.5,America/New_York,GA,0,0,0|0|0|0,likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.5,-82.25,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / likely · thunderstorms · none · none
31.5,-82,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-81.75,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-81.5,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.5,-81.25,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-91.5,America/Chicago,LA,0,0,0|0|0|0,
31.75,-91.25,America/Chicago,MS,0,0,0|0|0|0,
31.75,-91,America/Chicago,MS,0,0,0|0|0|0,
31.75,-90.75,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
31.75,-90.5,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
31.75,-90.25,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
31.75,-90,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-89.75,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none
31.75,-89.5,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none
31.75,-89.25,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-89,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-88.75,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-88.5,America/Chicago,MS,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-88.25,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-88,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-87.75,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-87.5,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-87.25,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-87,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-86.75,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-86.5,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-86.25,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-86,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
31.75,-85.75,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
31.75,-85.5,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
31.75,-85.25,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
31.75,-85,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-84.75,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.75,-84.5,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.75,-84.25,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.75,-84,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.75,-83.75,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.75,-83.5,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.75,-83.25,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.75,-83,America/New_York,GA,0,0,0|0|0|0,slight chance · rain showers · moderate · none / slight chance · rain showers · moderate · none / likely · thunderstorms · none · none / likely · thunderstorms · none · none
31.75,-82.75,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-82.5,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-82.25,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-82,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-81.75,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-81.5,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
31.75,-81.25,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-91.5,America/Chicago,LA,0,0,0|0|0|0,
32,-91.25,America/Chicago,LA,0,0,0|0|0|0,
32,-91,America/Chicago,MS,0,0,0|0|0|0,
32,-90.75,America/Chicago,MS,0,0,0|0|0|0,
32,-90.5,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
32,-90.25,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
32,-90,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
32,-89.75,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none
32,-89.5,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-89.25,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-89,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-88.75,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-88.5,America/Chicago,MS,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-88.25,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-88,America/Chicago,AL,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-87.75,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-87.5,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-87.25,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-87,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-86.75,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
32,-86.5,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
32,-86.25,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
32,-86,America/Chicago,AL,0,0,0|0|0|0,slight chance · thunderstorms · none · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
32,-85.75,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
32,-85.5,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
32,-85.25,America/Chicago,AL,0,0,0|0|0|0,chance · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none / likely · rain showers · moderate · none
32,-85,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · light · none / chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-84.75,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · light · none / chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-84.5,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · moderate · none / chance · rain showers · moderate · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-84.25,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · light · none / chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-84,America/New_York,GA,0,0,0|0|0|0,chance · rain showers · light · none / chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-83.75,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · rain showers · light · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-83.5,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-83.25,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-83,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-82.75,America/New_York,GA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-82.5,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-82.25,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
32,-82,America/New_York,GA,0,0,0|0|0|0,chance · thunderstorms · none · none / chance · thunderstorms · none · none
